Player_ID,Year,First_Name,Last_Name,y_true,oof_prob,cleared_sieve
3596,2021,Curtis,Whitmire,1,0.42417894022993585,1
3598,2021,Dale,Wenthold,0,0.2158959610748242,0
3599,2021,Darnell,Antel,0,0.2459262272207298,1
3605,2021,Donovan,Brown,0,0.06714767775095226,0
3610,2021,Danny,Butterfield,0,0.05884821385644821,0
3611,2021,Efrain,Cole,0,0.413974909326181,1
3614,2021,Tony,Baskerville,1,0.1677911649544922,0
3615,2021,Omar,Cornejo,1,0.15924218926511893,0
3617,2021,Stephen,Sawyer,1,0.7256301386892233,1
3618,2021,Demetrius,O'Neill,0,0.1526541645294013,0
3621,2021,Preston,Peterson,1,0.6224619507788247,1
3624,2021,Jace,Brantley,0,0.22029466532436995,0
3625,2021,Earl,Heim,0,0.07412937688914713,0
3626,2021,Darius,Buckner,0,0.4458570777061567,1
3627,2021,J.B.,Hawkins,0,0.3127423726138497,1
3632,2021,Travis,Pierce,0,0.41906595566183386,1
3633,2021,Neil,Byner,1,0.968114020974958,1
3639,2021,Chance,Byerly,1,0.3376743244436728,1
3644,2021,Owen,Miller,1,0.8920029911516407,1
3647,2021,Tony,Strickland,0,0.3613589871729272,1
3653,2021,Abraham,Rodriguez,1,0.2926607391484924,1
3662,2021,Eli,McKenzie,0,0.18394116231024593,0
3663,2021,Colin,Brown,1,0.6639262515319682,1
3664,2021,Efrain,Murch,1,0.4835425866148429,1
3665,2021,Colby,Nelson,0,0.7809775889886881,1
3666,2021,D.J.,Ackerman,0,0.3033335534514422,1
3667,2021,Fernando,Carter,0,0.3831838949036217,1
3668,2021,Mo,Davis,0,0.24034333127058072,1
3670,2021,Ian,Cope,0,0.14167087118431054,0
3672,2021,Kent,Donaldson,1,0.7882256632932312,1
3674,2021,Marshall,Schroeder,0,0.1692591975683538,0
3675,2021,Jermaine,Foster,0,0.33212423203544705,1
3678,2021,Terrence,Long,0,0.21404971007267493,0
3680,2021,Brady,Drayton,1,0.2984671350289403,1
3682,2021,Ivan,Cranwell,0,0.2396060460316388,0
3683,2021,Jonah,Flowers,0,0.19922248746145518,0
3684,2021,Lamar,Shinkle,0,0.3624582809160035,1
3686,2021,Howie,Morrison,0,0.254416759513848,1
3688,2021,Lionel,Meadows,1,0.3271520131300294,1
3691,2021,Archie,Belton,1,0.14890808181943277,0
3694,2021,Aidan,Westbrook,0,0.5962350302830486,1
3695,2021,Bryan,Thompson,0,0.34071093080395787,1
3701,2021,Julian,Cheng,1,0.8859116327058008,1
3706,2021,Keegan,Boselli,1,0.8705566242190905,1
3707,2021,Ellis,Gillespie,1,0.9135060231380281,1
3708,2021,Kyle,Sporer,1,0.8341699585814123,1
3718,2021,Mack,Gelis,1,0.8820480704560935,1
3725,2021,Amir,Webb,1,0.7039695140263866,1
3727,2021,Dexter,Turnbull,0,0.8148496946126241,1
3729,2021,Cedric,O'Neill,1,0.8813819499482187,1
3732,2021,Zach,Canidate,0,0.8454451431861991,1
3735,2021,Arnie,Panahi,0,0.6426383541804085,1
3738,2021,Spencer,Briggs,1,0.8361472280778034,1
3739,2021,Brenden,Congdon,1,0.7781093202633734,1
3745,2021,Jerry,Graham,1,0.8095015867348714,1
3753,2021,Edward,Stuart,1,0.7581367161999936,1
3755,2021,Mitch,Baniewicz,1,0.7526247129325683,1
3756,2021,Bob,Rubio,1,0.8340073229778581,1
3768,2021,Les,Castronovo,1,0.7245563552814607,1
3779,2021,Dana,Briscoe,0,0.30025754299512347,1
3782,2021,Bennett,Perez,1,0.9807192968738028,1
3784,2021,Jeremy,Giangrave,1,0.6787266609116895,1
3785,2021,Santiago,Webster,1,0.93206133073116,1
3788,2021,Conner,Swift,1,0.9670076491658997,1
3791,2021,Bryant,Reid,1,0.40569591808667366,1
3799,2021,Grant,Gwozdz,0,0.6226826263228167,1
3804,2021,Richard,Vann,0,0.2515616982448364,1
3808,2021,Randal,Zeigler,0,0.6688309287796448,1
3813,2021,Gustavo,Barlow,1,0.534693045466177,1
3814,2021,Troy,Onnen,0,0.4392297580611814,1
3821,2021,Aaron,Dolfinger,0,0.40491851661005634,1
3822,2021,Quinn,Herron,1,0.8686749444909014,1
3824,2021,Walt,Kassulke,1,0.9567583249040459,1
3825,2021,Louis,Briel,1,0.8258250732065525,1
3826,2021,Norm,Wynn,1,0.34994104733692344,1
3827,2021,Reggie,Walton,1,0.9871724864027842,1
3828,2021,Burt,Kooistra,0,0.5704000992461488,1
3831,2021,Robert,Rondeau,1,0.854466314569673,1
3832,2021,Oscar,Saddler,1,0.5993600978588192,1
3844,2021,Sergio,Campana,1,0.9868085044879308,1
3845,2021,Braden,Wassick,0,0.1570210004163617,0
3847,2021,Kirk,Musso,1,0.4078931341899066,1
3850,2021,Corey,Ligon,1,0.7009381213373207,1
3852,2021,Darrin,Carlisle,1,0.36240311713700557,1
3858,2021,Devonte,Ashe,0,0.3743032334782432,1
3861,2021,Mack,Schanding,1,0.6822590467377435,1
3872,2021,Artie,Sparrow,1,0.9513090170382749,1
3875,2021,Victor,Peppers,1,0.8135626918593901,1
3876,2021,B.J.,Wooldridge,0,0.3363716508530192,1
3887,2021,Terrence,Ramsey,0,0.9683868574529114,1
3888,2021,Nolan,Gonzalez,1,0.9635486459488867,1
3889,2021,Lance,Barber,0,0.30680028834417666,1
3897,2021,Myles,Conley,0,0.33743516878751056,1
3905,2021,J.J.,Shepherd,1,0.8004982106909833,1
3910,2021,Isaiah,Zimmerman,0,0.10294894122809106,0
3914,2021,Jeff,Lucas,0,0.30083896119443504,1
3921,2021,Terry,Rincon,1,0.25430882901159124,1
3928,2021,Reginald,Shroeder,1,0.3758364148926762,1
3929,2021,Micah,Kaplan,0,0.12890741373996742,0
3931,2021,Sherman,Lombard,0,0.5527540548988589,1
3936,2021,Toby,Grier,1,0.5256096692012767,1
3939,2021,Ike,Obetts,0,0.233052199008166,0
3940,2021,Rich,Hawkins,1,0.7511962789351253,1
3943,2021,Jessie,Densmore,0,0.12955379178542129,0
3944,2021,Miguel,Weyand,1,0.2857003344446046,1
3951,2021,Shaun,DelNegro,1,0.26461720806619804,1
3956,2021,Vincent,Holmes,0,0.3955939207910776,1
3958,2021,Tommy,Wolf,1,0.41221314075114285,1
3965,2021,Melvin,Hanson,1,0.3977283383933083,1
3966,2021,Lester,Ward,0,0.09373941310601488,0
3970,2021,Quinn,Diefendorf,1,0.9813124325356974,1
3974,2021,Quentin,Medzihradsky,1,0.9131485577984919,1
3999,2021,Travis,Murphy,1,0.9508087689704834,1
4010,2021,Luis,Randle,1,0.9340685517753581,1
4025,2021,Damon,Cochrane,1,0.9524715483259306,1
4030,2021,Gustavo,Stacey,1,0.9873860021833539,1
4036,2021,Chance,Austin,1,0.9214227365556703,1
4040,2021,Donte,Bryant,0,0.19427074834945376,0
4041,2021,Brody,Rice,0,0.18693098785168888,0
4042,2021,J.T.,Barela,0,0.20296108012759584,0
4046,2021,Dennis,Burroughs,0,0.4127294693390198,1
4048,2021,K.C.,Weber,0,0.3198163783078178,1
4049,2021,Tim,Franklin,1,0.9119943018464517,1
4052,2021,Raul,Wiggins,0,0.33867133430509067,1
4054,2021,Erick,Curbo,1,0.5534394419151788,1
4057,2021,Stephen,Hardesty,1,0.8265642394327839,1
4059,2021,Alvin,Kerney,0,0.5434247772692858,1
4062,2021,Ezekiel,Nickerson,1,0.8703276781645019,1
4067,2021,Cristian,Brian,0,0.25755194794152436,1
4069,2021,Julio,Small,0,0.151371457519036,0
4072,2021,Pete,Rousseau,1,0.2098126730775946,0
4074,2021,Silas,Summers,1,0.37715412005089444,1
4075,2021,Seth,Baron,0,0.4220720086002196,1
4076,2021,Dean,Fisher,0,0.1634438259928279,0
4077,2021,Kendrick,Badillo,0,0.2738754053143836,1
4078,2021,Isaac,Geathers,0,0.15454070021747066,0
4085,2021,Will,Everett,1,0.9027180568939032,1
4088,2021,Donovan,Gildon,1,0.80007233202983,1
4089,2021,Marc,Rust,1,0.315939453016938,1
4092,2021,Tevin,Tozer,0,0.22419669552301702,0
4095,2021,Keith,Orbik,1,0.1892991744811498,0
4097,2021,Edgar,Zeigler,1,0.9806188239296127,1
4098,2022,Bryan,Horton,1,0.8963549216762183,1
4100,2022,Myron,Siever,1,0.7069093435643075,1
4109,2022,Darrin,Tillman,0,0.4449612297067528,1
4125,2022,Micah,Gonzalez,0,0.6786683791471065,1
4126,2022,Casey,Andrew,0,0.5368160380480939,1
4141,2022,Shawn,Hartman,1,0.5509078198529899,1
4142,2022,Buddy,Patterson,1,0.7192797507425669,1
4144,2022,Floyd,Welch,1,0.4464760630971767,1
4151,2022,William,Cote,1,0.5105268156335726,1
4153,2022,Butch,Cofield,0,0.6563524107791877,1
4160,2022,J.R.,Patrizio,0,0.2751787728725901,1
4161,2022,Terrence,George,0,0.21162793252987613,0
4171,2022,Max,Hanson,1,0.6101908956019042,1
4173,2022,Justics,Peters,1,0.5983305316956767,1
4175,2022,Taylor,Sanderson,0,0.5045744665504298,1
4176,2022,Harvey,Horn,0,0.3452149467925138,1
4177,2022,Leslie,Byers,0,0.36492116692829984,1
4179,2022,Jace,Conger,1,0.8593114943945486,1
4182,2022,Aaron,Ashworth,1,0.7695279299325841,1
4184,2022,Rickey,Thomas,1,0.371831250097783,1
4189,2022,J.T.,Kadavy,0,0.3090500430132936,1
4195,2022,Johnathan,Kuehl,0,0.17503194580808465,0
4196,2022,Landon,Reeves,0,0.2373069341147906,0
4198,2022,Manuel,Wolfsmith,1,0.6264463446532812,1
4201,2022,Fred,Winters,1,0.9232485356181098,1
4204,2022,Brenden,McGee,1,0.34837298860014937,1
4207,2022,Jace,Farrell,1,0.7644617143156014,1
4213,2022,Ben,Wiggins,1,0.39315756348755493,1
4225,2022,Darnell,Keith,1,0.18641077943179657,0
4230,2022,B.J.,Franklin,1,0.7855972659519136,1
4231,2022,Isaiah,Schroeder,0,0.15239916061488526,0
4242,2022,Bernard,Morton,0,0.14594153395919884,0
4243,2022,Percy,McNeal,1,0.41131527592661155,1
4246,2022,Lamar,DiStefano,0,0.4490787814391549,1
4247,2022,Wyatt,Clancy,1,0.4109976266583375,1
4251,2022,Mitch,Preston,0,0.1975274060398807,0
4257,2022,Wade,Faherty,0,0.18591423392718165,0
4259,2022,Shaquille,Shreves,1,0.8787452897602436,1
4269,2022,Christopher,Martinez,1,0.8509821395107084,1
4275,2022,Tom,Ferraro,1,0.9552715361323463,1
4277,2022,Braden,Wiggins,1,0.7113633254977044,1
4288,2022,Daryl,Hamilton,1,0.6700406041743764,1
4290,2022,Butch,Campfield,0,0.481518040942315,1
4291,2022,William,Hatteberg,0,0.4158889915259008,1
4294,2022,Erik,Watkins,1,0.360447598646035,1
4296,2022,Elliot,Harvey,1,0.3708754640859894,1
4299,2022,Christian,Von Wyss,1,0.7866783417124387,1
4300,2022,Teddy,Dodsworth,1,0.4100067225431347,1
4307,2022,Sammy,Devenny,0,0.6811801721816202,1
4310,2022,Jose,Jacobus,1,0.7203836095997683,1
4311,2022,Tyrus,Bensen,0,0.48184313035227677,1
4313,2022,Neil,Arndt,0,0.44313164313609416,1
4315,2022,Amos,Fontinha,1,0.3173798930637456,1
4316,2022,Victor,Moss,1,0.383751392083623,1
4318,2022,Blake,McDonald,1,0.3727047168731244,1
4319,2022,Tyrone,McIntyre,1,0.9692246284621627,1
4324,2022,William,Ingram,0,0.2093258175719632,0
4328,2022,A.J.,Ballard,0,0.33149564801620657,1
4329,2022,Joseph,Bishop,1,0.35340661740599655,1
4331,2022,Herman,Lofton,1,0.6603492457371981,1
4332,2022,Darrell,Chandler,1,0.581191881870049,1
4334,2022,Justin,Humphries,0,0.5593061636277387,1
4341,2022,Leonard,Bassett,0,0.24568469906942275,1
4345,2022,Claude,Scobee,1,0.475255598521493,1
4348,2022,Colton,Fuqua,0,0.32013895514353363,1
4349,2022,Tyrus,Cox,1,0.8580055226594696,1
4350,2022,Efrain,Chapman,0,0.7231396978424028,1
4351,2022,Clarence,Nelson,0,0.27315541277868194,1
4354,2022,Jordan,Tubbs,0,0.31344884239768506,1
4358,2022,Nate,Samuels,0,0.4864535201064143,1
4360,2022,William,Chester,0,0.7298410949549966,1
4366,2022,Frankie,Miernicki,1,0.5351816195878033,1
4370,2022,Rodolfo,McGregor,1,0.9547432128461688,1
4372,2022,Deron,Lake,0,0.17142918132035742,0
4374,2022,Ed,Miller,0,0.3344982507070864,1
4379,2022,Angel,Shepard,1,0.2392998273410901,0
4381,2022,Jeremy,Blair,0,0.404418311408058,1
4383,2022,Nicky,Surcon,1,0.6598853268265823,1
4384,2022,Dennis,Kowall,0,0.43845737876775565,1
4386,2022,Morris,Creaser,0,0.5279812681285135,1
4394,2022,Brayden,Griffith,0,0.2711078224772339,1
4397,2022,Kent,Morrison,1,0.959385633517795,1
4404,2022,Carlos,Madison,1,0.2830649314253197,1
4410,2022,Nick,Hardy,1,0.9550391034209483,1
4426,2022,Dale,Maxwell,1,0.6031858355612019,1
4429,2022,Johnathan,Britt,1,0.9561485622015576,1
4430,2022,Clifton,Battle,0,0.23231056670740582,0
4432,2022,Mason,Uerling,1,0.8219822508504045,1
4435,2022,Britt,Feusse,0,0.5414329598933637,1
4437,2022,Bruce,Rodriguez,1,0.22856777480420334,0
4441,2022,Asher,Long,0,0.2777697877683051,1
4443,2022,David,Roberts,1,0.4139630817688413,1
4447,2022,Norman,Harden,1,0.9560942423828469,1
4453,2022,Heath,Shull,0,0.29610223803273944,1
4454,2022,Les,Dennie,0,0.12167688804429168,0
4459,2022,Chad,Castillo,0,0.19457314882437032,0
4463,2022,Christian,Camp,0,0.23390795514323792,0
4465,2022,Andrew,Reeck,0,0.217787229840121,0
4467,2022,Shaun,George,0,0.07622553100548789,0
4469,2022,Ellis,Witt,1,0.4999669426565793,1
4471,2022,Erick,Schweitzer,1,0.7379272076907056,1
4475,2022,Vince,Dunn,0,0.24673945273403883,1
4476,2022,Austin,Bush,0,0.6250315995896683,1
4477,2022,David,Macpherson,0,0.14820960241203537,0
4478,2022,Marco,Torres,1,0.2820929098618862,1
4480,2022,Harry,Dawkins,0,0.19593583729445158,0
4483,2022,Lewis,Wilkins,0,0.19875373958694895,0
4489,2022,Joel,Burnett,1,0.5292100862960353,1
4491,2022,Chandler,Oliver,0,0.1824515499328818,0
4496,2022,Ronald,Cuomo,0,0.10956522305530263,0
4503,2022,Tyrell,Hubinger,0,0.18586032219490045,0
4507,2022,Gene,McMillian,1,0.5496140757919958,1
4509,2022,Vernon,Darche,1,0.7157386501629194,1
4514,2022,Nickolas,Nicas,0,0.6701160045080257,1
4516,2022,Max,Duran,0,0.2560922791510861,1
4520,2022,Paul,Sherman,0,0.10286628369449695,0
4521,2022,Don,Reid,0,0.1883131512101676,0
4524,2022,Fred,Trinidad,0,0.338604556190224,1
4531,2022,Bo,Whiting,1,0.15364095690595445,0
4535,2022,Dustin,Lucier,0,0.14377382683275391,0
4536,2022,Carlos,Raffray,0,0.1201659079951757,0
4542,2022,Dexter,Sellers,0,0.1658340406836306,0
4543,2022,Lorenzo,Gaines,0,0.17718384170058155,0
4544,2022,Bobby,Wire,1,0.8066820447833625,1
4546,2022,Nate,Sturgill,1,0.6659376432064402,1
4547,2022,Edwin,Dewit,1,0.6731831035484486,1
4566,2022,Lamont,Willis,1,0.8745203104239854,1
4591,2022,Cooper,Chamoun,1,0.8400356969719338,1
4598,2022,Ralph,Fitzgerald,1,0.9525497094516334,1
4608,2022,Marshall,Wilcox,0,0.276474258478904,1
4609,2022,Alan,Liszt,1,0.9382689594817161,1
4610,2022,Jerome,Lauher,1,0.8552316922976974,1
4611,2022,Carson,Randle,1,0.5830072424135986,1
4612,2022,Ruben,Fassnacht,1,0.7964505114806377,1
4616,2022,Conrad,Mahoney,0,0.8685841566955375,1
4619,2022,Bernie,Alcott,1,0.9647570622917763,1
4625,2022,Marshall,Jones,1,0.9776946491029144,1
4635,2022,Morris,Gideon,1,0.5454332922813161,1
4640,2022,Camden,Marra,1,0.8817389666588713,1
4643,2022,Branden,Daniels,0,0.19352003328816986,0
4646,2022,Cristian,Clements,1,0.8035775229674932,1
4647,2022,Blake,Wolf,1,0.8874160170837306,1
4651,2022,Trey,Hardy,0,0.5322643310004622,1
4652,2022,Allen,Lofton,1,0.5618253972128312,1
4657,2022,Mitch,Barela,1,0.9533248940205369,1
4662,2022,J.B.,Raymond,1,0.6104393752184158,1
4665,2022,Joel,Compton,0,0.2954762396962868,1
4669,2022,Desmond,Baumgardner,1,0.6577507024694365,1
4674,2022,David,Florie,0,0.5086635253384876,1
4678,2022,Jimmie,Mumper,1,0.7935313134217686,1
4682,2022,Rufus,Will,0,0.10021253162473531,0
4684,2022,Myles,Dawkins,0,0.3032887849126824,1
4689,2022,Luis,Kerr,1,0.6712837885592069,1
4693,2022,Danny,Davis,1,0.7342605740855072,1
4696,2022,Bobby,Clancy,0,0.5585763855091354,1
4697,2022,Lukas,Lincoln,0,0.26793084299306824,1
4700,2022,Jeffrey,Geib,0,0.2556223218564594,1
4701,2022,Kelvin,Malan,1,0.14426138062793395,0
4707,2022,Jason,Townsend,1,0.43717651665678536,1
4710,2022,Donovan,Velasquez,1,0.2160314600501452,0
4728,2022,Austin,Edwards,1,0.6307424096309616,1
4729,2022,Jimmie,Israelson,0,0.3670859039437658,1
4731,2022,Oscar,Zolman,1,0.7115683156120169,1
4739,2022,Corwin,Knight,0,0.33380316269568283,1
4740,2022,Bernard,Daniel,0,0.26082440839112153,1
4745,2022,Stephen,Jenkins,0,0.6651394520257072,1
4746,2022,Vinny,King,1,0.8843793786351468,1
4747,2022,Kenneth,Williams,1,0.9126825848976939,1
4755,2022,Joe,Francis,1,0.6070904820571656,1
4756,2022,Aaron,Simonsen,1,0.44433734924657037,1
4759,2022,Trent,Bennett,0,0.7217208752411994,1
4760,2022,Cary,Baicy,1,0.8997106340519534,1
4762,2022,Corbin,Chustz,0,0.23816697063146472,0
4764,2022,Broderick,Cleary,0,0.13806049204583626,0
4768,2022,Zack,Carr,1,0.6392815115600715,1
4772,2022,Desmond,Lashley,0,0.4987764266384827,1
4780,2022,Jim,Howard,1,0.7179133803488877,1
4783,2022,Numbskull,Welch,0,0.26519406373242477,1
4786,2022,Brant,Thomason,0,0.09975976265416917,0
4788,2022,Darryl,Singletary,1,0.9749375594033177,1
4789,2022,Devon,Bailey,1,0.7163213939340864,1
4797,2022,Reggie,Alexander,1,0.5831244084064598,1
4798,2022,Alvin,Meza,0,0.36366665549458854,1
4802,2022,Don,Hulten,0,0.17502338725372657,0
4803,2022,Kris,Devine,0,0.18164484524301336,0
4804,2022,Ralph,Rivers,0,0.36034451189750716,1
4805,2022,Douglas,Warren,1,0.16135884495731015,0
4807,2022,Louis,Herndon,1,0.3629042080066047,1
4808,2022,Rex,Ingram,0,0.30191276147886303,1
4810,2022,Kelvin,Bendzick,0,0.23811049805553713,0
4812,2022,Todd,McGregor,1,0.7539595304074118,1
4817,2022,Efrain,Medley,0,0.2473767816766894,1
4827,2022,Chester,Small,1,0.9009219984215444,1
4828,2022,Emmitt,Peele,1,0.918701094675531,1
4832,2022,Freddie,Barlow,1,0.9758437145596868,1
4840,2022,Vinny,Sanders,1,0.8122867238658095,1
4847,2022,Harry,Grabulis,0,0.5498801170792675,1
4849,2022,Tony,Bridges,1,0.6406514345104305,1
4854,2022,Kris,Cuviello,1,0.9411075286181658,1
4866,2022,Tony,Mills,1,0.8568068171086449,1
4867,2022,Cedric,Kanski,0,0.830750525174634,1
4870,2022,Dante,Blaine,1,0.9432413672065817,1
4889,2022,Taylor,Dellett,1,0.6024238007392385,1
4892,2022,Travis,Givens,0,0.6533481451355189,1
4900,2022,Chance,Pigeon,1,0.8978983350408402,1
4905,2022,Gerald,Cooley,1,0.2469566197384655,1
4909,2022,Kirk,Haupt,0,0.3381059273551085,1
4913,2022,Gilbert,Heubel,1,0.6187814184954344,1
4916,2022,Andres,Newsome,1,0.7084129917342125,1
4918,2022,Vinny,Meteer,1,0.8597976957867817,1
4920,2022,Jalen,Okonski,0,0.31255163126812163,1
4924,2022,Lukas,Griffith,0,0.22264344128778546,0
4925,2022,Ralph,Bryant,1,0.3431464111201799,1
4930,2022,Chase,Woolington,1,0.25205016974877414,1
4931,2022,Griffin,McCammon,0,0.43075701493259977,1
4932,2022,Jake,Knobbs,0,0.7281905726737224,1
4936,2022,Shaquille,Hennessey,1,0.3569312154880958,1
4939,2022,Kelly,Lee,1,0.47429322107564775,1
4941,2022,Kenny,Wilcox,1,0.2638274287104977,1
4945,2022,Ken,Gulbrandsen,1,0.41550488554534004,1
4950,2022,Julio,Fox,0,0.15482631430600716,0
4951,2022,Julian,Ferguson,1,0.6625284953842461,1
4952,2022,Mel,Kirtsey,0,0.2963713793040319,1
4953,2022,A.J.,Coleman,1,0.7833593212363373,1
4954,2023,Percy,Howard,0,0.3196714884843568,1
4957,2023,Paul,Garrett,1,0.6154556904738612,1
4959,2023,Herb,Perry,1,0.5016639114840373,1
4975,2023,Marcos,Pieper,0,0.4372266962840318,1
4980,2023,Lester,Westbrook,1,0.4875884088125178,1
4987,2023,Rich,Cornbower,1,0.25099179388344267,1
4992,2023,Johnny,Jackson,0,0.4098568918100611,1
5009,2023,Joe,Zeppelin,1,0.48237418874446936,1
5021,2023,Quentin,Longo,1,0.9162000350826446,1
5025,2023,Kaden,Stoll,0,0.1596477296588059,0
5029,2023,Cris,Barber,1,0.9895312662938776,1
5041,2023,Jacob,William,0,0.6300708121734434,1
5045,2023,Gilbert,Chandler,1,0.8554242454907942,1
5047,2023,Edwin,Giles,1,0.38695557152577936,1
5069,2023,Clyde,Gurley,1,0.36049502599071725,1
5070,2023,Brock,Bustamante,0,0.22434349051717503,0
5072,2023,Roberto,Espinoza,0,0.5373474151792006,1
5076,2023,Myron,Ackerman,1,0.44628843238008903,1
5079,2023,Devante,Rivers,1,0.3134913867959754,1
5082,2023,Ashton,Prince,0,0.3457984219445902,1
5088,2023,Christian,Hardy,1,0.3966072632131422,1
5090,2023,Duane,Cunningham,0,0.7136626944811142,1
5094,2023,Arnold,Lucio,0,0.943701764874138,1
5104,2023,Christopher,Wilkerson,1,0.9508741398456899,1
5109,2023,Alfred,Roper,0,0.23543044458936588,0
5115,2023,Jumbo,Edwards,1,0.9343684959945943,1
5119,2023,Jerry,Cassity,0,0.44084773580435205,1
5122,2023,Robert,Humphries,0,0.3893306560368601,1
5123,2023,J.R.,Craig,1,0.7337057671998685,1
5129,2023,Donny,Harden,1,0.9601592599019563,1
5135,2023,Deron,Castle,1,0.8827964189003141,1
5141,2023,Chuck,Sampson,1,0.6303948532078469,1
5155,2023,Ryan,Heffner,1,0.9833430283478803,1
5160,2023,Levi,Johnstone,1,0.790400945702082,1
5163,2023,Jace,Patton,0,0.33039483534566555,1
5164,2023,Abel,Webster,1,0.7515491915707234,1
5165,2023,Dashawn,Poterala,1,0.3859513681349605,1
5173,2023,Trevor,McKeown,0,0.5254868815576427,1
5178,2023,Manuel,Bryant,1,0.6298784702891399,1
5181,2023,Kenny,Morrison,1,0.43486879634483294,1
